timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu0_power_w,gpu0_temp_c,gpu0_util_pct,gpu0_mem_used_mb,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-16T02:42:43.673,0.1,0.0,2.54,0.28,0.00,6.77,6.77,24,0,256,0.0,2.9,5.4,3600,1053,900,900,900,901,1617,901,901,901,3050,901,901,900,901,901
2026-02-16T02:42:45.033,0.2,0.0,2.61,0.30,0.00,6.80,6.80,25,0,256,0.0,0.0,5.4,3600,1269,911,1316,901,901,901,900,1248,901,3031,900,901,900,901,900
2026-02-16T02:42:46.393,0.1,0.0,2.56,0.32,0.00,6.88,6.88,25,0,256,0.0,0.0,5.4,3600,1050,901,1380,901,900,1565,901,901,901,2506,901,901,900,901,901
2026-02-16T02:42:47.753,0.2,0.0,2.52,0.29,0.00,6.85,6.85,25,0,256,0.0,8.8,5.4,3600,1199,901,900,900,900,1503,901,1248,901,2974,901,901,900,901,900
2026-02-16T02:42:49.109,0.1,0.0,2.47,0.29,0.00,6.90,6.90,25,0,256,0.0,0.0,5.4,3600,1089,901,979,900,901,900,901,901,902,3104,901,901,900,901,900
2026-02-16T02:42:50.465,0.2,0.0,2.51,0.31,0.00,7.13,7.13,25,0,256,0.0,2.9,5.4,3600,1038,900,1040,900,901,1637,901,901,901,2474,901,901,900,901,901
2026-02-16T02:42:51.825,0.1,0.0,2.52,0.28,0.00,6.78,6.78,25,0,256,0.0,0.0,5.4,3600,1128,3137,901,1186,901,930,900,1192,900,901,901,901,900,901,901
2026-02-16T02:42:53.185,0.2,0.0,2.51,0.30,0.00,6.77,6.77,25,0,256,0.0,0.0,5.4,3600,1239,906,901,901,901,900,900,1229,901,3222,900,900,900,901,901
2026-02-16T02:42:54.541,0.1,0.1,2.60,0.32,0.00,6.88,6.88,25,0,256,0.0,8.8,5.4,3594,1236,3257,900,901,901,901,901,901,901,900,901,901,900,901,901
2026-02-16T02:42:55.897,0.1,0.0,2.56,0.29,0.00,6.78,6.78,25,0,256,0.0,3.0,5.4,3600,1164,3067,1044,901,900,900,901,1385,900,901,900,900,900,901,901
